一级单位,二级单位,三级单位,清单ID,排放源名称,清单属性,上级排放源序号,上级排放源名称,上级排放源编号
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1177,SA-3机尾,简单运输,上级排放源名称2,LS-3受料，自LS-2,JSSG_QD_YS3_1173
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1181,LS-4机头,简单运输,上级排放源名称2,LS-4受料，自SB2筛,JSSG_QD_YS3_1183
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1185,LS-5机头,简单运输,上级排放源名称2,LS-5受料，自SB2筛,JSSG_QD_YS3_1186
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1192,LS-6机头,简单运输,上级排放源名称2,LS-6受料，自SB2筛,JSSG_QD_YS3_1191
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1193,LS-7机头,简单运输,上级排放源名称2,LS-7受料，自SB2筛,JSSG_QD_YS3_1194
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1197,Z16-1机尾,简单运输,上级排放源名称2,Z16-1受料，自LS-7,JSSG_QD_YS3_1199
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1201,Z16-1机头,简单运输,上级排放源名称2,Z16-1受料，自LS-7,JSSG_QD_YS3_1199
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1218,CP-1机头,简单运输,上级排放源名称2,CP-1受料，自Z6-1,JSSG_QD_YS3_1216
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1238,RL-1机头,简单运输,上级排放源名称2,RL-1，自2#仓,JSSG_QD_YS3_1231
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1240,RL-2机尾,简单运输,上级排放源名称2,Z11-1机头,JSSG_QD_YS3_1241
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_221,RC-1机头,简单运输,上级排放源名称2,RC-1受料，自2#仓,JSSG_QD_YS3_1247
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1270,RX-1机头,简单运输,上级排放源名称2,RX-1受料，自K29破碎,JSSG_QD_YS3_1268
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1293,Z19-1机尾,简单运输,上级排放源名称2,Z18-1机头,JSSG_QD_YS3_254
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1306,Z5-3受料，自1~9仓,简单运输,上级排放源名称2,@YS3成品2#仓,JSSG_QD_YS3_1298
原料烧结厂,原料烧结厂三车间,3#烧结,JSSG_QD_YS3_1316,Z5-4受料，自10~18仓,简单运输,上级排放源名称2,@YS3成品11#仓,JSSG_QD_YS3_1308
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1561,@YS4_4S_4H1-1机头,简单运输,上级排放源名称2,4H1-1受料（2#电子秤给料）,JSSG_QD_YS4_1072
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1118,S-2皮带机头给料接铺底料仓,简单运输,上级排放源名称2,清扫落料至S-2皮带,JSSG_QD_YS4_1119
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1125,S-4皮带机头给料接5-1皮带,简单运输,上级排放源名称2,F202卸灰阀至S-4落料,JSSG_QD_YS4_1131
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1126,S-3皮带机头给料接5-1皮带,简单运输,上级排放源名称2,F102卸灰阀至S-3落料,JSSG_QD_YS4_1165
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1184,S-5皮带机头给料接SZ7-1皮带,简单运输,上级排放源名称2,烧结机2#小格漏斗至S-5落料,JSSG_QD_YS4_1148
原料烧结厂,原料烧结厂四车间,YS4供料系统,JSSG_QD_YS4_1193,RP-1皮带机头给料接RP-2,简单运输,上级排放源名称2,@YS4_燃料仓库RCZ2#仓,JSSG_QD_YS4_1563
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1224,8SZ3-1皮带机头给料接9-1,简单运输,上级排放源名称2,4#机二系列筛子,JSSG_QD_YS4_2014
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1230,LS-4皮带机头给料接6-2/9-1,简单运输,上级排放源名称2,4#机二系列筛子,JSSG_QD_YS4_2014
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1586,@YS4_4S_Z9-1皮带机头,简单运输,上级排放源名称2,应急落料至9-1皮带,JSSG_QD_YS4_1226
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1233,LS-5皮带机头给料接9-1,简单运输,上级排放源名称2,4#机二系列筛子二次筛出料口至LS-5落料,JSSG_QD_YS4_1235
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1571,@YS4_8S_8H1-1机头,简单运输,上级排放源名称2,8H1-1受料（2#电子秤给料）,JSSG_QD_YS4_1091
原料烧结厂,原料烧结厂四车间,YS4供料系统,JSSG_QD_YS4_1269,10-1皮带机头给料接PL-2G,简单运输,上级排放源名称2,10-1皮带机尾受料（16-1G给料）,JSSG_QD_YS4_1268
原料烧结厂,原料烧结厂四车间,YS4供料系统,JSSG_QD_YS4_1295,1-1皮带机头给料接2-4皮带,简单运输,上级排放源名称2,汽车受料槽2#仓给料至1-1皮带,JSSG_QD_YS4_1293
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1572,@YS4_8S_成品1#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1573,@YS4_8S_成品2#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1574,@YS4_8S_成品3#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1575,@YS4_8S_成品4#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1576,@YS4_8S_成品5#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1577,@YS4_8S_成品6#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1578,@YS4_8S_成品7#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1579,@YS4_8S_成品8#仓,料仓,上级排放源名称2,8CP-3给料至仓（8个）,JSSG_QD_YS4_1484
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1319,板式给矿机机头给料接8DL-3,简单运输,上级排放源名称2,DL-1、带冷机至板式给矿机落料,JSSG_QD_YS4_1320
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1325,RZ-1皮带机头给料（接管带机）,简单运输,上级排放源名称2,8#成品2#仓至RZ-1皮带落料,JSSG_QD_YS4_1310
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1370,8S-9皮带机头给料,简单运输,上级排放源名称2,2#撒料至8S-9皮带落料,JSSG_QD_YS4_1367
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1371,S-4、S-5皮带机头给料接,简单运输,上级排放源名称2,102卸灰阀下料点至S-5,JSSG_QD_YS4_1363
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1385,S-6、S-7皮带机头给料接,简单运输,上级排放源名称2,8#烧结202卸灰阀下料点至S-7,JSSG_QD_YS4_1327
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1386,8S-8皮带机头给料接,简单运输,上级排放源名称2,带冷机卸灰阀2,JSSG_QD_YS4_1388
原料烧结厂,原料烧结厂四车间,YS4供料系统,JSSG_QD_YS4_1454,PL-2G皮带机头给料接PL-10/8PL-3G,简单运输,上级排放源名称2,PL-2G皮带机尾受料点（10-1给料）,JSSG_QD_YS4_1306
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1463,8SZ4-1皮带机头给料接SZ7-2,简单运输,上级排放源名称2,8SZ4-1皮带机尾受料（4#机二系列筛出料）,JSSG_QD_YS4_1435
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1467,8SZ2-1皮带机头给料接8S-1,简单运输,上级排放源名称2,8#机二系列筛子二次筛出料口至8SZ2-1落料,JSSG_QD_YS4_1244
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1480,8CP-1皮带机头给料接8CP-2/8CP-3,简单运输,上级排放源名称2,8#机二系列筛子二次筛出料口至8CP-1落料,JSSG_QD_YS4_1247
原料烧结厂,原料烧结厂四车间,YS4供料系统,JSSG_QD_YS4_1485,PL-3皮带受料（Z3-1给料）,简单运输,上级排放源名称2,Z3-1皮带受料（RP-9四辊破碎给料）,JSSG_QD_YS4_1221
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1495,5-1皮带机头给料接4H1-1,简单运输,上级排放源名称2,5-1皮带受料（S-3皮带给料）,JSSG_QD_YS4_1128
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1502,8HL-1机头给料接8HL-2,简单运输,上级排放源名称2,8HL-1皮带受料（S-6/S-7给料）,JSSG_QD_YS4_1497
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_1512,LS-7机头给料接8SZ5-1皮带,简单运输,上级排放源名称2,8#机二系列筛子一次筛至LS-7尾部,JSSG_QD_YS4_1465
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_1520,12-1皮带机头给料接13-4,简单运输,上级排放源名称2,4#机成品2#仓至给料机至12-1皮带,JSSG_QD_YS4_1284
原料烧结厂,原料烧结厂四车间,4#烧结,JSSG_QD_YS4_2020,@YS4_4S_4#烧结机,烧结机,上级排放源名称2,烧结机混合料,JSSG_QD_YS4_1123
原料烧结厂,原料烧结厂四车间,8#烧结,JSSG_QD_YS4_2021,@YS4_8S_8#烧结机,烧结机,上级排放源名称2,8#烧结烧结混合料,JSSG_QD_YS4_1430
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1005,Z1-1皮带机头卸料点,简单运输,上级排放源名称2,Z1-1皮带受料点2（九车间603）,JSSG_QD_YS5_1004
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1011,Z6-1皮带机头卸料点,简单运输,上级排放源名称2,Z6-1皮带受料点2,JSSG_QD_YS5_1215
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1097,新1#烧结1H-1胶带机头轮卸料至一次混合机,简单运输,上级排放源名称2,新1#烧结1H-1胶带机受料点（2#电子秤）,JSSG_QD_YS5_1078
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1108,S-5皮带机头卸料点,简单运输,上级排放源名称2,1#大烟道散料斗XF3卸灰阀,JSSG_QD_YS5_1117
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1109,S-6皮带受料点,简单运输,上级排放源名称2,2#大烟道散料斗XF4卸灰阀,JSSG_QD_YS5_1135
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1201,Z5-1皮带机头卸料点,简单运输,上级排放源名称2,新1#机Z5-1皮带机受料点（S-4）,JSSG_QD_YS5_1169
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1209,新1#烧结一次筛2#棒条筛进料口,简单运输,上级排放源名称2,新1#机SF-1皮带机机头卸料点,JSSG_QD_YS5_1203
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1232,Z6-2皮带机头卸料点,简单运输,上级排放源名称2,Z6-2皮带受料点2,JSSG_QD_YS5_1227
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1255,5#烧结Z3-1G皮带机机头,简单运输,上级排放源名称2,Z3-1G皮带受料点2（2号四辊破碎机出口）,JSSG_QD_YS5_1575
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1256,新1#机Z7-1皮带机机头卸料点,简单运输,上级排放源名称2,Z7-1皮带受料点2,JSSG_QD_YS5_1235
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1257,新1#机Z7-2皮带机机头,简单运输,上级排放源名称2,1-4振动给料机卸料至Z7-2皮带机,JSSG_QD_YS5_1261
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1346,Z9-1皮带机头卸料点,简单运输,上级排放源名称2,1-2振动给料机卸料至Z9-1皮带机,JSSG_QD_YS5_1265
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1365,PL-2皮带机头卸料点,简单运输,上级排放源名称2,PL-2皮带机尾受料点（Z2-2）,JSSG_QD_YS5_1379
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1366,PL-2移动小车顶部卸料点,简单运输,上级排放源名称2,PL-2皮带机尾受料点（Z2-2）,JSSG_QD_YS5_1379
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1368,PL-2移动小车中间卸料点,简单运输,上级排放源名称2,PL-2皮带机尾受料点（Z2-2）,JSSG_QD_YS5_1379
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1426,GZ1-1胶带机头轮卸料点（九车间G401）,简单运输,上级排放源名称2,成品矿槽2#仓卸料至振动给料机,JSSG_QD_YS5_1413
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1441,5#烧结LS-4皮带机机头,简单运输,上级排放源名称2,5#烧结LS-4皮带机机尾受料点2,JSSG_QD_YS5_1443
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1445,5#烧结LS-5皮带机机头,简单运输,上级排放源名称2,5#烧结LS-5皮带机机尾受料点2,JSSG_QD_YS5_1447
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1465,5#烧结Z7-1皮带机机头,简单运输,上级排放源名称2,5#烧结Z7-1皮带机受料点2（3号三次筛）,JSSG_QD_YS5_1467
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1475,LS2-4皮带机头卸料点,简单运输,上级排放源名称2,SC3三次筛筛上卸料至LS2-4皮带,JSSG_QD_YS5_1473
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1478,5#烧结Z9-1皮带机机头卸料点,简单运输,上级排放源名称2,5#烧结Z9-1皮带机机尾受料点2,JSSG_QD_YS5_1479
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1573,RP-1胶带机机头卸料点,简单运输,上级排放源名称2,燃料仓库2#仓振动给料机至RP-1,JSSG_QD_YS5_1408
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1588,5#烧结Z5-1皮带机机头卸料点,简单运输,上级排放源名称2,5#烧结Z5-1皮带机受料点（S-3）,JSSG_QD_YS5_1593
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1590,S-4机头卸料点,简单运输,上级排放源名称2,大烟道散料斗F102双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1670
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1592,S-3机头卸料点,简单运输,上级排放源名称2,大烟道散料斗F202双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1484
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1597,5#烧结H1-1皮带机至一混,简单运输,上级排放源名称2,5#烧结H1-1胶带机受料点（2#电子秤）,JSSG_QD_YS5_1515
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1603,5#烧结Z6-1皮带机机头卸料点,简单运输,上级排放源名称2,环冷机散料斗卸料至Z6-1皮带,JSSG_QD_YS5_1665
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1614,5#烧结S-2皮带机机头卸料点,简单运输,上级排放源名称2,5#烧结S-2皮带机受料点（清理溜槽）,JSSG_QD_YS5_1613
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1668,S-5皮带机头卸料点,简单运输,上级排放源名称2,烧结机小格漏斗2#溜槽卸料至S-5皮带,JSSG_QD_YS5_1687
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_2003,烧结机,烧结机,上级排放源名称2,铺底料仓卸料至烧结机台车,JSSG_QD_YS5_1107
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_2033,5#烧结机,烧结机,上级排放源名称2,机头料仓卸料至烧结机台车,JSSG_QD_YS5_1621
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1005,LZ18-2皮带机尾给料（LZ5-1）,简单运输,上级排放源名称2,LZ18-2皮带机尾受料（LZ4-2给料）,JSSG_QD_YS8_1007
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1020,LZ3-1皮带机头给料（至LZ4-1皮带）,简单运输,上级排放源名称2,LZ3-1皮带机尾受料2（N1-11）,JSSG_QD_YS8_1023
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1021,LZ3-2皮带机头给料（至LZ4-2皮带）,简单运输,上级排放源名称2,LZ3-2皮带机尾受料点2（N1-5）,JSSG_QD_YS8_1027
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1022,LZ3-1皮带机尾受料1（N1-4、N1-5、N1-6）,简单运输,上级排放源名称2,N1-5皮带给料（至LZ3-1，LZ3-2）,JSSG_QD_YS8_1057
原料烧结厂,原料烧结厂八车间,2#C料场,JSSG_QD_YS8_1040,Z3-1皮带机头给料（至RR-1）,简单运输,上级排放源名称2,LZ3-1皮带机尾受料2（N1-11）,JSSG_QD_YS8_1023
原料烧结厂,原料烧结厂八车间,2#C料场,JSSG_QD_YS8_1042,RR-1皮带给料（至RR-2）,简单运输,上级排放源名称2,RR-1皮带受料(Z3-2给料),JSSG_QD_YS8_1251
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1073,LZ22-1皮带机头给料（至LZ22-2）,简单运输,上级排放源名称2,LZ9-1皮带机头给料（至LZ11-1）,JSSG_QD_YS8_1078
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1111,PL-5皮带机头给料（至PL-6）,简单运输,上级排放源名称2,PL-5皮带受料点 （LZ11-8给料）,JSSG_QD_YS8_1098
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1118,PL-1皮带机头给料（至PL-3）,简单运输,上级排放源名称2,PL-1皮带受料（LZ11-4给料）,JSSG_QD_YS8_1100
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1119,PL-2皮带机头给料（至PL-4）,简单运输,上级排放源名称2,PL-2皮带受料点（LZ11-5给料）,JSSG_QD_YS8_1103
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1367,@YS8_混匀料1#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1368,@YS8_混匀料2#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1369,@YS8_混匀料3#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1370,@YS8_混匀料4#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1371,@YS8_混匀料5#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1372,@YS8_混匀料6#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1373,@YS8_混匀料7#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1374,@YS8_混匀料8#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1375,@YS8_混匀料9#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1376,@YS8_混匀料10#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1377,@YS8_混匀料11#仓,料仓,上级排放源名称2,PL-4皮带给料至混匀料仓（1-11号料仓）,JSSG_QD_YS8_1117
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1156,LZ27-1受料（10至18皮带秤给料），9个点,简单运输,上级排放源名称2,12号皮带秤给料（至LZ27-1皮带）,JSSG_QD_YS8_1143
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1157,LZ12-1受料（1号皮带秤至9号皮带秤），9个点,简单运输,上级排放源名称2,2号皮带秤给料（ 至LZ12-1皮带）,JSSG_QD_YS8_1123
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1159,LZ13-1皮带给料（至LZ26-1）,简单运输,上级排放源名称2,除尘灰仓至LZ13-1落料,JSSG_QD_YS8_1161
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1162,LZ13-1皮带给料（至LZ14-1）,简单运输,上级排放源名称2,除尘灰仓至LZ13-1落料,JSSG_QD_YS8_1161
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1208,N2-12皮带机头给料接1#球团,简单运输,上级排放源名称2,N2-12皮带受料点(N2-11）,JSSG_QD_YS8_1210
原料烧结厂,原料烧结厂八车间,6#料场,JSSG_QD_YS8_1228,LZ17-1皮带机头给料接LZ17-3,简单运输,上级排放源名称2,LZ17-1皮带受料点(N2-11),JSSG_QD_YS8_1213
