一级单位,二级单位,三级单位,清单ID,排放源名称,清单属性,上级排放源编号1,上级排放源名称1,上级排放源编号2,上级排放源名称2,上级排放源编号3,上级排放源名称3,上级排放源编号4,上级排放源名称4,上级排放源编号5,上级排放源名称5,上级排放源编号6,上级排放源名称6,上级排放源编号7,上级排放源名称7,上级排放源编号8,上级排放源名称8,上级排放源编号9,上级排放源名称9,上级排放源编号10,上级排放源名称10,上级排放源编号11,上级排放源名称11,上级排放源编号12,上级排放源名称12,上级排放源编号13,上级排放源名称13,上级排放源编号14,上级排放源名称14,上级排放源编号15,上级排放源名称15,上级排放源编号16,上级排放源名称16,上级排放源编号17,上级排放源名称17,上级排放源编号18,上级排放源名称18,上级排放源编号19,上级排放源名称19,上级排放源编号20,上级排放源名称20,上级排放源编号21,上级排放源名称21,上级排放源编号22,上级排放源名称22,上级排放源编号23,上级排放源名称23,上级排放源编号24,上级排放源名称24,上级排放源编号25,上级排放源名称25,上级排放源编号26,上级排放源名称26,上级排放源编号27,上级排放源名称27,上级排放源编号28,上级排放源名称28,上级排放源编号29,上级排放源名称29,上级排放源编号30,上级排放源名称30,上级排放源编号31,上级排放源名称31,上级排放源编号32,上级排放源名称32,上级排放源编号33,上级排放源名称33,上级排放源编号34,上级排放源名称34,上级排放源编号35,上级排放源名称35,上级排放源编号36,上级排放源名称36,上级排放源编号37,上级排放源名称37,上级排放源编号38,上级排放源名称38,上级排放源编号39,上级排放源名称39,上级排放源编号40,上级排放源名称40,上级排放源编号41,上级排放源名称41,上级排放源编号42,上级排放源名称42,上级排放源编号43,上级排放源名称43,上级排放源编号44,上级排放源名称44
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1742,@YS5_N1S_配料室5#仓,料仓,JSSG_QD_YS5_1009,P-2移动布料小车东卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1041,新1#烧结配料5#圆盘下料口,简单运输,JSSG_QD_YS5_1742,@YS5_N1S_配料室5#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1743,@YS5_N1S_配料室6#仓,料仓,JSSG_QD_YS5_1009,P-2移动布料小车东卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1042,新1#烧结配料6#圆盘下料口,简单运输,JSSG_QD_YS5_1743,@YS5_N1S_配料室6#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1744,@YS5_N1S_配料室7#仓,料仓,JSSG_QD_YS5_1380,PL-5机头卸料至7号仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1043,新1#烧结配料7#仓下料口,简单运输,JSSG_QD_YS5_1744,@YS5_N1S_配料室7#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1745,@YS5_N1S_配料室8#仓,料仓,JSSG_QD_YS5_1014,8号内返矿仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1044,新1#烧结配料8#仓下料口,简单运输,JSSG_QD_YS5_1745,@YS5_N1S_配料室8#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1746,@YS5_N1S_配料室9#仓,料仓,JSSG_QD_YS5_1015,9号内返矿仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1045,新1#烧结配料9#仓下料口,简单运输,JSSG_QD_YS5_1746,@YS5_N1S_配料室9#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1747,@YS5_N1S_配料室10#仓,料仓,JSSG_QD_YS5_1018,P-8移动小车西卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1046,新1#烧结配料10#仓下料口,简单运输,JSSG_QD_YS5_1747,@YS5_N1S_配料室10#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1748,@YS5_N1S_配料室11#仓,料仓,JSSG_QD_YS5_1018,P-8移动小车西卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1047,新1#烧结配料11#仓下料口,简单运输,JSSG_QD_YS5_1748,@YS5_N1S_配料室11#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1749,@YS5_N1S_配料室12#仓,料仓,JSSG_QD_YS5_1017,P-8移动小车东卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1048,新1#烧结配料12#仓下料口,简单运输,JSSG_QD_YS5_1749,@YS5_N1S_配料室12#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1750,@YS5_N1S_配料室13#仓,料仓,JSSG_QD_YS5_1017,P-8移动小车东卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1049,新1#烧结配料13#仓下料口,简单运输,JSSG_QD_YS5_1750,@YS5_N1S_配料室13#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1751,@YS5_N1S_配料室14#仓,料仓,JSSG_QD_YS5_1025,14号除尘灰仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1050,14号仓卸灰阀卸料至14号皮带秤,简单运输,JSSG_QD_YS5_1751,@YS5_N1S_配料室14#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1752,@YS5_N1S_配料室15#仓,料仓,JSSG_QD_YS5_1026,15号除尘灰仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1051,15号仓卸灰阀卸料至15号皮带秤,简单运输,JSSG_QD_YS5_1752,@YS5_N1S_配料室15#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1753,@YS5_N1S_配料室16#仓,料仓,JSSG_QD_YS5_1027,16号脱硫灰仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1052,16号仓卸灰阀卸料至16号皮带秤,简单运输,JSSG_QD_YS5_1753,@YS5_N1S_配料室16#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1754,@YS5_N1S_配料室17#仓,料仓,JSSG_QD_YS5_1028,17号生石灰仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1053,17号仓卸灰阀卸料至17号皮带秤,简单运输,JSSG_QD_YS5_1754,@YS5_N1S_配料室17#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1755,@YS5_N1S_配料室18#仓,料仓,JSSG_QD_YS5_1029,18号生石灰仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1054,18号仓卸灰阀卸料至18号皮带秤,简单运输,JSSG_QD_YS5_1755,@YS5_N1S_配料室18#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1756,@YS5_N1S_配料室19#仓,料仓,JSSG_QD_YS5_1030,19号焦粉仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1055,19号仓卸料至19号皮带秤,简单运输,JSSG_QD_YS5_1756,@YS5_N1S_配料室19#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1757,@YS5_N1S_配料室20#仓,料仓,JSSG_QD_YS5_1031,20号焦粉仓入口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1056,20号仓卸料至20号皮带秤,简单运输,JSSG_QD_YS5_1757,@YS5_N1S_配料室20#仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1057,新1#烧结配料室1#电子秤下料口,简单运输,JSSG_QD_YS5_1037,新1#烧结配料1#圆盘下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1058,新1#烧结配料室2#电子秤下料口,简单运输,JSSG_QD_YS5_1038,新1#烧结配料2#圆盘下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1059,新1#烧结配料室3#电子秤下料口,简单运输,JSSG_QD_YS5_1039,新1#烧结配料3#圆盘下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1060,新1#烧结配料室4#电子秤下料口,简单运输,JSSG_QD_YS5_1040,新1#烧结配料4#圆盘下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1061,新1#烧结配料室5#电子秤下料口,简单运输,JSSG_QD_YS5_1041,新1#烧结配料5#圆盘下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1062,新1#烧结配料室6#电子秤下料口,简单运输,JSSG_QD_YS5_1042,新1#烧结配料6#圆盘下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1063,新1#烧结配料室7#电子秤下料口,简单运输,JSSG_QD_YS5_1043,新1#烧结配料7#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1064,新1#烧结配料室8#电子秤下料口,简单运输,JSSG_QD_YS5_1044,新1#烧结配料8#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1065,新1#烧结配料室9#电子秤下料口,简单运输,JSSG_QD_YS5_1045,新1#烧结配料9#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1066,新1#烧结配料室10#电子秤下料口,简单运输,JSSG_QD_YS5_1046,新1#烧结配料10#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1067,新1#烧结配料室11#电子秤下料口,简单运输,JSSG_QD_YS5_1047,新1#烧结配料11#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1068,新1#烧结配料室12#电子秤下料口,简单运输,JSSG_QD_YS5_1048,新1#烧结配料12#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1069,新1#烧结配料室13#电子秤下料口,简单运输,JSSG_QD_YS5_1049,新1#烧结配料13#仓下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1070,新1#烧结配料室14#电子秤下料口,简单运输,JSSG_QD_YS5_1050,14号仓卸灰阀卸料至14号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1071,新1#烧结配料室15#电子秤下料口,简单运输,JSSG_QD_YS5_1051,15号仓卸灰阀卸料至15号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1072,新1#烧结配料室16#电子秤下料口,简单运输,JSSG_QD_YS5_1052,16号仓卸灰阀卸料至16号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1073,新1#烧结配料室17#电子秤下料口,简单运输,JSSG_QD_YS5_1053,17号仓卸灰阀卸料至17号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1074,新1#烧结配料室18#电子秤下料口,简单运输,JSSG_QD_YS5_1054,18号仓卸灰阀卸料至18号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1075,新1#烧结配料室19#电子秤下料口,简单运输,JSSG_QD_YS5_1055,19号仓卸料至19号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1076,新1#烧结配料室20#电子秤下料口,简单运输,JSSG_QD_YS5_1056,20号仓卸料至20号皮带秤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1077,新1#烧结1H-1胶带机受料点（1#电子秤）,简单运输,JSSG_QD_YS5_1057,新1#烧结配料室1#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1078,新1#烧结1H-1胶带机受料点（2#电子秤）,简单运输,JSSG_QD_YS5_1058,新1#烧结配料室2#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1079,新1#烧结1H-1胶带机受料点（3#电子秤）,简单运输,JSSG_QD_YS5_1059,新1#烧结配料室3#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1080,新1#烧结1H-1胶带机受料点（4#电子秤）,简单运输,JSSG_QD_YS5_1060,新1#烧结配料室4#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1081,新1#烧结1H-1胶带机受料点（5#电子秤）,简单运输,JSSG_QD_YS5_1061,新1#烧结配料室5#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1082,新1#烧结1H-1胶带机受料点（6#电子秤）,简单运输,JSSG_QD_YS5_1062,新1#烧结配料室6#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1083,新1#烧结1H-1胶带机受料点（7#电子秤）,简单运输,JSSG_QD_YS5_1063,新1#烧结配料室7#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1084,新1#烧结1H-1胶带机受料点（8#电子秤）,简单运输,JSSG_QD_YS5_1064,新1#烧结配料室8#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1085,新1#烧结1H-1胶带机受料点（9#电子秤）,简单运输,JSSG_QD_YS5_1065,新1#烧结配料室9#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1086,新1#烧结1H-1胶带机受料点（10#电子秤）,简单运输,JSSG_QD_YS5_1066,新1#烧结配料室10#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1087,新1#烧结1H-1胶带机受料点（11#电子秤）,简单运输,JSSG_QD_YS5_1067,新1#烧结配料室11#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1088,新1#烧结1H-1胶带机受料点（12#电子秤）,简单运输,JSSG_QD_YS5_1068,新1#烧结配料室12#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1089,新1#烧结1H-1胶带机受料点（13#电子秤）,简单运输,JSSG_QD_YS5_1069,新1#烧结配料室13#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1090,新1#烧结1H-1胶带机受料点（14#电子秤）,简单运输,JSSG_QD_YS5_1070,新1#烧结配料室14#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1091,新1#烧结1H-1胶带机受料点（15#电子秤）,简单运输,JSSG_QD_YS5_1071,新1#烧结配料室15#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1092,新1#烧结1H-1胶带机受料点（16#电子秤）,简单运输,JSSG_QD_YS5_1072,新1#烧结配料室16#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1093,新1#烧结1H-1胶带机受料点（17#电子秤）,简单运输,JSSG_QD_YS5_1073,新1#烧结配料室17#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1094,新1#烧结1H-1胶带机受料点（18#电子秤）,简单运输,JSSG_QD_YS5_1074,新1#烧结配料室18#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,新1#烧结,JSSG_QD_YS5_1095,新1#烧结1H-1胶带机受料点（19#电子秤）,简单运输,JSSG_QD_YS5_1075,新1#烧结配料室19#电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
